Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
HALLMARK_GLYCOLYSIS	0.1561341234795952	-0.03322744413069784	4.823486780244765	1.7048208907320886e-6	5.284944761269475e-5	4.683764810030137
HALLMARK_NOTCH_SIGNALING	0.15328147212079335	-0.03237432626719774	4.195560199581699	3.0434186146036848e-5	4.7172988526357116e-4	1.9781073051962892
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.10515864541481067	-0.04224113107542587	3.4633206011734963	5.634260326657418e-4	0.004731887825743738	-0.7210791382610813
HALLMARK_BILE_ACID_METABOLISM	0.11712097614201436	-0.008533333393691628	3.4412989395158533	6.105661710637081e-4	0.004731887825743738	-0.7945393403066943
HALLMARK_KRAS_SIGNALING_UP	-0.11595620514089079	-0.02587820335576858	-3.328077214085216	9.165792733264931e-4	0.0048982903439316475	-1.1650531216301534
HALLMARK_HEDGEHOG_SIGNALING	-0.10270530606647787	-0.029965229194326776	-3.318520828683129	9.480561955996736e-4	0.0048982903439316475	-1.1957756774099835
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.12721398048245564	-0.027083402132459897	2.885557836722386	0.004017887907712865	0.017793503591299834	-2.4973931381357817
HALLMARK_MTORC1_SIGNALING	0.08375831191999233	-0.03384246721258509	2.0720578657579822	0.03859682599695273	0.12359799939611918	-4.460409815293678
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.08094313279939559	-0.030767322286665875	2.018159899676533	0.04392553838354769	0.12359799939611918	-4.568017265057457
HALLMARK_PROTEIN_SECRETION	-0.09607949839569856	-0.019891792219111592	-2.0072958208931517	0.04507184063055668	0.12359799939611918	-4.5893677653394525
HALLMARK_MITOTIC_SPINDLE	-0.062292976617858306	-0.060262835949099376	-1.9863009257828361	0.04735876326657197	0.12359799939611918	-4.630304669346841
HALLMARK_DNA_REPAIR	0.07972485530144571	-0.035176868269414234	1.9819530867112998	0.04784438686301387	0.12359799939611918	-4.638729075688179
